관리번호,제목,언론사,언론사 구분,사용구분,등록일
38078,"병무청, 자원병역이행 모범병사 초청 행사 개최",코나스,기타,Y,2023-09-18
38079,홍범도 장군을 육사가 아닌 독립기념관에 모셔야 하는 이유 | 국정원 시험에 ...,월간조선,기타,Y,2023-09-19
38080,SKB 지역 채널 뉴스에 AI 기자 쓴다,뉴스1,기타,Y,2023-09-19
38081,"SKB, AI로 지역채널 뉴스 경쟁력 강화",파이낸셜뉴스,경제지,Y,2023-09-19
38082,[통신 소식] SK텔레콤·LG유플러스·SK브로드밴드 外,아시아타임즈,기타,Y,2023-09-19
38083,"[데일리 IT 단신] SKT, ‘AI유동인구’ 개발 外",뉴데일리,기타,Y,2023-09-19
38084,"[종교간 대화] ""땅 아끼기를 어머니 살같이…"" 천대받는 이들 곁에 선 천도교",여성신문,기타,Y,2023-09-19
38085,"SKB, 지역 채널 뉴스에 AI 활용…만족도·경쟁력 제고",핀포인트뉴스,기타,Y,2023-09-19
38086,"SK브로드밴드 ""AI 기술로 지역채널 뉴스 경쟁력 강화""",우먼타임스,기타,Y,2023-09-19
38087,[조맹기의 언론 톺아보기] 정부와 여야 정치권은 망국의 길 ‘국가사회주의’...,스카이데일리,기타,Y,2023-09-19
38088,"천안시, 독립기념관 일대 관광산업 활성화 추진",더팩트,기타,Y,2023-09-20
38089,독립기념관 없지만…울산 기초단체별 지역 독립운동사 발굴 노력,연합뉴스,기타,Y,2023-09-20
38090,"전청협, 이승만 기념관 건립 기금 기부",월간중앙,기타,Y,2023-09-20
38091,영화 〈암살〉 흥행 후 밀양에 들어선 김원봉 관련 시설들 | 김원봉 생가터에...,월간조선,기타,Y,2023-09-20
38092,"[논설위원의 시선] 부산어린이대공원 활성화, 관광 명소가 답 ",부산일보언론사 선정,기타,Y,2023-09-20
38093,증거로 따져본 홍범도의 자유시 참변 가담설,시사IN언론사 선정,기타,Y,2023-09-20
38094,"천안시, 시민 삶에 힘되는 '민생경제 안정화' 정책 추진",디트뉴스24,기타,Y,2023-09-20
38095,“AI기술로 시장 선점”..SKT·SKB,한국정경신문,기타,Y,2023-09-20
38096,"[생활경제 이슈] 롯데웰푸드 ‘립파이 초코’, ‘행복한 나만의 시간’ 공유하...",로이슈,기타,Y,2023-09-20
38097,[도시 나무 오디세이아 - 가을 ③] 우리 곁에 있는 나무 이야기,환경과조경,기타,Y,2023-09-20
38098,"천안시, 민생경제회복 대책회의 개최",중부매일,지역종합지,Y,2023-09-20
38099,"천안시, 민생경제 안정화로 '지친 시민의 삶'에 위안을!",뉴스티앤티,기타,Y,2023-09-20
38100,"천안시, 민생경제 안정이 제일 중요해유",국제뉴스,기타,Y,2023-09-20
38101,"천안시, 민생경제 안정화로 '지친 시민의 삶' 위안",금강일보,기타,Y,2023-09-20
38102,"천안시, 민생경제 안정화로 '지친 시민의 삶'에 위안을",충남일보,기타,Y,2023-09-20
38103,"포토이즘, 천안 K-컬처 박람회 참가",더퍼스트,기타,Y,2023-09-20
38104,글로벌 'K'가 갖는 진정한 의미,K스피릿,기타,Y,2023-09-20
38105,"[단독]정부 지원금 30%라더니···이승만 대통령 기념관, 행안부 내년 예산 ...",경향신문,중앙지,Y,2023-09-21
38106,"천안시-독립기념관, 천안 관광발전·활성화 '맞손'",천지일보,기타,Y,2023-09-21
38107,"[단독] '흉상 이전' 공사 계약까지 마쳤던 육사, 논란 커지자 해지",JTBC언론사 선정,기타,Y,2023-09-21
38108,(R)'꿈을 향해 한 발짝 더'..TJB 장애학생 음악콩쿠르,TJB대전방송,기타,Y,2023-09-21
38109,천안시 적극행정 우수기관 '행정안전부 장관 표창',디트뉴스24,기타,Y,2023-09-21
38110,홍범도 장군 흉상이전과 제자리 찾기,시민일보,기타,Y,2023-09-21
38111,"빙그레, 환경부 '2023년 자원순환 및 탄소중립' 민간보조사업 선정",더페어,기타,Y,2023-09-21
38112,2023년도 단풍은 언제... 올해 단풍지도 나왔다!,CNB저널(문화경제),기타,Y,2023-09-21
38113,안창호 선생 외손자 “홍범도 장군 흉상 철거는 정치 선전”,경향신문언론사 선정,기타,Y,2023-09-21
38114,청소년활동 예산 삭감... 여가부 태도 확실히 알았다,오마이뉴스,기타,Y,2023-09-21
38115,"충남 천안시, 민생경제 안정화로 '지친 시민의 삶'에 위안을!",충청매일,기타,Y,2023-09-21
38116,"김주영 의원 ""공공기관 장애인 채용, 정규직보다 인턴…2배 이상 차이""",부산일보,지역종합지,Y,2023-09-21
38117,"김주영 ""장애인에게 좋은 일자리 문턱 높아…정규직보다 인턴이 2배 이상 많아...",헤럴드경제,경제지,Y,2023-09-21
38118,"“공공기관 장애인 채용, 정규직보다 체험형 인턴”",쿠키뉴스,기타,Y,2023-09-21
38119,공공기관 장애인 채용 꼼수...체험형 인턴 의무 고용률 제고 수단화 '빈축',청년일보,기타,Y,2023-09-21
38120,"독립기념관, 2023년 가을 사진 공모전 '가을 걷기' 개최",노컷뉴스,기타,Y,2023-09-22
38121,"[인터뷰] ‘지청천 외손자’ 이준식 “홍범도 흉상 이전, 모든 독립투사 모욕...",일요신문,기타,Y,2023-09-22
38122,"붉은 러시아든, 하얀 미국이든... 윤 정부가 봐야 할 미 언론 기사",오마이뉴스언론사 선정,기타,Y,2023-09-22
38123,“文의 육사 임관식 참석에 맞춰 교장이 서둘러 홍범도 동상 설치”,조선일보언론사 선정,기타,Y,2023-09-22
38124,3.1운동 당시 '만세' 외쳤던 민족대표 양한묵 선생 순국 104주년 기념 학술대...,아시아경제,경제지,Y,2023-09-22
38125,"홍범도 논란, 분단된 현실 정당화하는 담론으로 이어질 수 있어",뉴스민,기타,Y,2023-09-22
38126,"서양화가 길현수, '참살이 미술관'서 초대전",오마이뉴스,기타,Y,2023-09-22
38127,"‘만세 할머니’ 백인명 여사, 고국 위해 웰페어 모든 돈까지 기부",미주중앙일보,기타,Y,2023-09-22
38128,"충남도, 올바른 인터넷 사용 습관 실천 의지 다져",불교공뉴스,기타,Y,2023-09-23
38129,양산시립독립기념관 개관 기념 음악회,경남도민일보,지역종합지,Y,2023-09-25
38130,"독립기념관-국립항공박물관, 업무협약 체결",대전시티저널,기타,Y,2023-09-25
38131,"화순군, 독립지사 지강 양한묵 선생 순국 104주년 기념 학술대회 개최",아시아경제,경제지,Y,2023-09-25
38132,"독립기념관, 2023년 가을 사진 공모전 가을 걷기 개최",대전시티저널,기타,Y,2023-09-25
38133,"'文모가지', 야인 시절 과한 표현‥5.16은 쿠데타지만 혁명적 요소",MBC언론사 선정,기타,Y,2023-09-25
38134,"신원식 ""홍범도, 항일업적 있지만 '김일성 뿌리'인 공산당원""",연합뉴스,기타,Y,2023-09-25
38135,"신원식, '文 모가지' 발언에 ""유감""…""9·19합의 파기해야""",서울경제언론사 선정,기타,Y,2023-09-25
38136,"양산시, 가을맞이 '시티투어' 운영",노컷뉴스,기타,Y,2023-09-25
38137,"K-컬처 박람회 성공 개최…""세계 축제로 만들겠다""",한국경제,경제지,Y,2023-09-25
38138,"부실시공 해법으로 거론되는 감리제도 개선…""허가권자 지정 강화"", ""디지털 ...",뉴스1,기타,Y,2023-09-25
38139,"[단독] 신원식 ""독도에 군 병력 배치, 日에 빌미 제공할 우려""",세계일보언론사 선정,기타,Y,2023-09-25
38140,"신원식 국방장관 후보, `제2의 김관진` 되나...尹대통령과 역사관·철학 닮은...",디지털타임스,전문지,Y,2023-09-25
38141,"화순군, 호남 유일 민족 대표 33인 '지강 양한묵 선생' 학술대회",이뉴스투데이,기타,Y,2023-09-25
38142,[월간중앙] 특별 인터뷰 | 윤석열 대통령의 스승 송상현 서울대 명예교수의 ‘...,중앙일보,중앙지,Y,2023-09-25
38143,"신원식 ""홍범도, '김일성 뿌리' 공산당원 삶 영위""",YTN,방송사,Y,2023-09-25
38144,금산군 청소년방과후아카데미 3차 주말 체험 진행,충남일보,기타,Y,2023-09-25
38145,충남 금산군 청소년방과후아카데미 3차 주말 체험 진행,충청매일,기타,Y,2023-09-25
38146,[역사속 오늘리뷰] 9월 25일 일본에 태극기 게양,파이낸셜리뷰,기타,Y,2023-09-25
38147,활기 넘치는 서산시 건설을 위한 다양한 활동 추진,중도일보,지역종합지,Y,2023-09-25
38148,"공공협업네트워크, 지역 축산물 공동 구매 캠페인 전개",중도일보,지역종합지,Y,2023-09-25
38149,"독립기념관, 가을 사진 공모전 '가을 걷기' 개최",천지일보,기타,Y,2023-09-26
38150,신안 암태도 소작쟁의 100주년…역사적 의의는 ,뉴스1,기타,Y,2023-09-26
38151,"신원식 국방 인사청문회, '홍범도 청문회' 예고",주간조선언론사 선정,기타,Y,2023-09-26
38152,"“천고마비인 가을, 양산으로 놀러 오세요”",부산일보,지역종합지,Y,2023-09-26
38153,한학의 대가 석촌 이두희 선생 택호 '勤讀齋(근독재)' 현판식,충청매일,기타,Y,2023-09-26
38154,K-컬처 박람회를 되돌아보며,중부매일,지역종합지,Y,2023-09-26
38155,"K문화 힐링페스티벌, 정신 한류로의 발걸음",충청일보,지역종합지,Y,2023-09-26
38156,지역 축산물 공동구매 캠페인',축산경제신문,기타,Y,2023-09-26
38157,전사적지 및 안보현장 견학 실시,뉴제주일보,기타,Y,2023-09-26
38158,"축산물품질평가원, 지역 축산물 공동구매 캠페인 실시",농장에서식탁까지,기타,Y,2023-09-26
38159,"[하루만보 하루천자]가을의 독립기념관, 걷고 배우고 찍고 ‘일석다조’",아시아경제,경제지,Y,2023-09-27
38160,"화순군, 독립지사 지강 양한묵 선생 순국 104주년 기념 학술대회 개최",브레이크뉴스,기타,Y,2023-09-27
38161,"신원식 ""홍범도 장군 흉상, 문재인 대통령 지시 의한 것""",더팩트언론사 선정,기타,Y,2023-09-27
38162,"국학진흥원·여성정책개발원, 경북도 공공기관 평가 'S' 등급",뉴시스,기타,Y,2023-09-27
38163,"“우리가 종북주사파냐”…野, 신원식 인사청문회 맹폭",헤럴드경제,경제지,Y,2023-09-27
38164,"자세 낮춘 신원식... ""쿠데타 옹호, 문재인 모가지 발언에 사과""",한국일보,중앙지,Y,2023-09-27
38165,"신원식 국방부 장관 후보자 ""'9·19합의' 폐기…최대한 빨리 효력 정지해야""",파이낸셜뉴스언론사 선정,기타,Y,2023-09-27
38166,"신원식 “9·19합의 효력 정지”…야 “위험한 판단, 부적격”",경향신문,중앙지,Y,2023-09-27
38167,신원식 “9 ·19 남북 군사합의 빨리 효력정지할 것”,조선일보,중앙지,Y,2023-09-27
38168,"신원식 후보자 ""과한 표현 사과…홍범도 흉상은 이전해야""",SBS,방송사,Y,2023-09-27
38169,경북도 출자출연기관 성적표 발표 '최고등급(S) 겨우 2개',브레이크뉴스,기타,Y,2023-09-27
38170,[마감 후] 바르샤바의 동상들/안석 정치부 차장,서울신문,기타,Y,2023-09-27
38171,신원식 인사청문회 역사·국가관 쟁점화,국제뉴스,기타,Y,2023-09-27
38172,"[인터뷰] 김대동, ""100m 아래의 원형 경기장을 연상시키는 '황등석산', 문화예...",파이낸셜리뷰,기타,Y,2023-09-27
38173,"신원식 ""北과 싸우는 육사, 홍범도 장군에 졸업장 준 것 자체가 잘못""",투데이코리아,기타,Y,2023-09-27
38174,K문화의 중심 '홍익인간' 정신을 알고 체험해보세요,K스피릿,기타,Y,2023-09-27
38175,"축평원, '지역 축산물 공동구매 캠페인' 동참",농축유통신문,기타,Y,2023-09-27
38176,"축산물품질평가원 등 공공협업네트워크, 지역 축산물 공동구매",보건뉴스,기타,Y,2023-09-27
38177,영남루·아리랑천문대·의열기념관…추석 연휴 밀양 어때 ,뉴스1,기타,Y,2023-09-28
38178,[Interview] 120m 석벽 위 예술 만들어가는 황등석산의 남자,MBN,기타,Y,2023-09-28
38179,"100m 아래의 원형 경기장을 연상시키는, 황등석산 [인터뷰]",스포츠동아,기타,Y,2023-09-28
38180,열공멸공 잼보리 버스 전국대장정 [한가위 특집 콩트],한겨레21언론사 선정,기타,Y,2023-09-28
38181,"신원식 후보자 ""과한 표현 사과…홍범도 흉상 이전해야""",SBS,방송사,Y,2023-09-28
38182,"파리로, 국내로... 독립운동 떠난 부부가 남긴 조촐한 결혼 사진",오마이뉴스언론사 선정,기타,Y,2023-09-29
38183,"AI 업은 SKT 엔터프라이즈 ""5년내 매출 1조 낸다""",시사저널이코노미,기타,Y,2023-09-29
38184,경북도 산하 공공기관 경영 평가..국학진흥원 'S,포항MBC,기타,Y,2023-09-29
38185,[시장경제칼럼] 정부에 ‘제도적 자제’가 필요하다,브릿지경제,기타,Y,2023-09-29
38186,"독립기념관, 추석맞이 사회공헌활동 시행",데일리한국,기타,Y,2023-09-30
38187,신안군 암태도 소작쟁의 100주년 기념 학술대회..5일 국회도서관,kbc광주방송,기타,Y,2023-10-02
38188,의열활동 불꽃 피운 주역 이종암·이강훈·엄순봉 선생 ‘10월 독립운동가’,문화일보,중앙지,Y,2023-10-03
38189,"[뉴스하이킥] 이준식 전 독립기념관장 ""신원식 후보자는 대한민국 군대를 형해...",MBC,방송사,Y,2023-10-03
38190,박민식 보훈부 장관 “용산공원에 국민 친근하게 찾는 호국보훈 랜드마크 조성...,세계일보언론사 선정,기타,Y,2023-10-03
38191,밤에 아름다움 더한다 천안시 야간경관 개선,대전일보,지역종합지,Y,2023-10-03
38192,이방인의 뜰' 미라클오케이 어학당 개교 1돌 잔치,아시아엔,기타,Y,2023-10-03
38193,‘암태도 소작쟁의 100주년 기념’ 학술대회,광주매일신문,지역종합지,Y,2023-10-03
38194,독립운동 기념관 없는 울산…치열했던 항일역사 어디서 배울까,연합뉴스,기타,Y,2023-10-04
38195,안성 이달의 안성독립운동가 '임일봉 선생' 선정,데일리안,기타,Y,2023-10-04
38196,경북 10월의 독립운동가 상주 출신 김사용 선생,대경일보,기타,Y,2023-10-04
38197,"안성시-경기동부보훈지청, 10월 '이달의 안성독립운동가 임일봉(林一奉) 선생...",위클리오늘,기타,Y,2023-10-04
38198,경북 10월의 독립운동가에 상주 ‘김사용 선생’ 선정,경상매일신문,기타,Y,2023-10-04
38199,"웅장한 익산 황등석산, 세계적 예술공간 재탄생",아시아경제,경제지,Y,2023-10-04
38200,"창업진흥원, ESG 주간행사…""제품 판매전·공공구매 상담""",뉴시스,기타,Y,2023-10-04
38201,"[심층 인터뷰] 김헌동 SH사장 ""건설 강국 로드맵 발표할 것...이권카르텔, 수...",뉴스로드,기타,Y,2023-10-04
38202,신안 암태 소작쟁의 발발' 100주년 학술대회,빅터뉴스,기타,Y,2023-10-04
38203,[문화人칼럼] K-컬처 박람회 지속가능한가 ,중도일보,지역종합지,Y,2023-10-04
38204,"2023년 10월의 독립운동가, <이종암·이강훈·엄순봉 선생> 선정",코나스,기타,Y,2023-10-05
38205,"창업진흥원, ESG 주간행사 개최…""제품 판매전·공공구매 상담""",이코노뉴스,기타,Y,2023-10-05
38206,충남 관광지 내비게이션 검색량 1위는 ,아이뉴스24,기타,Y,2023-10-06
38207,[신원식 후보 청문회5] 송옥주의원과 '홍범도 흉상' 공방,데일리임팩트,기타,Y,2023-10-06
38208,"신안군, 암태도 소작쟁의 100주년 기념 학술대회 성료",스포츠서울,기타,Y,2023-10-06
38209,천안흥타령춤축제 2023 국제교류도시 대표단 초청,국제뉴스,기타,Y,2023-10-06
38210,"천안 국제교류도시, 천안흥타령춤축제 2023 초청 방문",매일일보,기타,Y,2023-10-06
38211,"천안 국제교류도시, 천안흥타령춤축제 2023 초청 방문",충남일보,기타,Y,2023-10-06
